Artist,Title,Section,Lyrics,Sentiment,Subjectivity,Tempo,Key,Loudness,Mode
Miley Cyrus,Malibu,[Chorus],"Next to you
The sky's so blue in Malibu (Baby)
Next to you (Oh, oh)",5 stars,0.31928160786628723,139.934,8,-6.406,1
Miley Cyrus,Malibu,[Verse 2],"We watched the sun go down as we were walkin'
I'd spend the rest of my life just standing here talkin'
You would explain the current as I just smile
Hoping that you'll stay the same and nothing will change
And it'll be us just for a while, do they even exist?
That's when I make a wish to swim away with the fish
'Cause it's supposed to be this hot all summer long
I never would've believed you if three years ago you told me
I'd be here writing this song",1 star,0.6470348834991455,139.934,8,-6.406,1
Miley Cyrus,Malibu,[Bridge],"Ah, ah
Ah, ah, ah",5 stars,0.5206157565116882,139.934,8,-6.406,1
Miley Cyrus,Malibu,[Outro],"We are just like the waves that flow back and forth
Sometimes I feel like I'm drowning and you're there to save me
And I wanna thank you with all of my heart
It's a brand new start, a dream come true in Malibu",1 star,0.26901984214782715,139.934,8,-6.406,1
Metro Boomin,"Annihilate (Spider-Man: Across the Spider-Verse) (Metro Boomin & Swae Lee, Lil Wayne, Offset)",[Chorus: Swae Lee],"I just came to my senses (Yeah)
I stay in another dimension
Fear is non-existent (Existent)
Suit up and swing through the city (Ooh, hey)
Annihilate, I'm wide awake, be very afraid (Afraid)
I'm in my own world, give me space
I'm in my own universe, give me space (Space, yeah)",1 star,0.6774992942810059,145.819,11,-6.206,0
Metro Boomin,"Annihilate (Spider-Man: Across the Spider-Verse) (Metro Boomin & Swae Lee, Lil Wayne, Offset)",[Verse 1: Lil Wayne],"Weezy Carter, I'm 'bout to go Peter Parker
I'm Spider-Man, if he ain't me, he just a creepy crawler
Tunechi spark the lighter
, pull up in a new Ferrari Spider
Spider web necklace with the diamonds
She'll turn to Spider-Woman if I bite her
I will not go back and forth with you
I see you got the black widow with you
You should've had a black hero with you
I give an opp arachnophobia
I've been litty since I flicked the lighter
Since I was an itsy bitsy spider
They've been tryna wash the spider out
I got spiders crawlin' out your mouth, Spider-Verse",1 star,0.31665942072868347,145.819,11,-6.206,0
Metro Boomin,"Annihilate (Spider-Man: Across the Spider-Verse) (Metro Boomin & Swae Lee, Lil Wayne, Offset)",[Verse 2: Offset],"I'm focused, I'm focused (Focused)
I'm chosen, I'm golden (Golden)
I'm stronger, on missions, ain't no foldin', a soldier (Soldier)
My vision persistent, I took the game, it's over (It's over)
I made a name, it's global (It's global), my enemy pass over (Hey)
I took the way to the top (Top), I had to learn to be smart (Smart)
I had to move with my heart, keepin' my eyes on the part
'Cause it get evil and dark (Evil and dark)
When it come to my opponents
I know how to beat 'em, I know to defeat 'em (Hey)
Livin' my life by the moment
Somebody callin', somebody gon' need 'em",5 stars,0.469158798456192,145.819,11,-6.206,0
Metro Boomin,"Annihilate (Spider-Man: Across the Spider-Verse) (Metro Boomin & Swae Lee, Lil Wayne, Offset)",[Verse 3: Swae Lee],"Okay, we bounce and shake, we roll and rock
I got to set it straight, the block is hot
Something's come over me, I hit unlock
And tell my enemies, ""I'll never stop""
No, no, nothing can shake me now
Tell the block I made it now
Yeah, the whole town is talking out
I swear, nothing can stop me now
All this, boosting all my senses
I won't start, but I finished
I shoot my shot, bet I won't miss it
Only way to go is go the distance
Nothing can shake me now
Nothing can break me down
Tell the whole town, we popping now
Nothing can shake me now
[Outro: Shameik Moore & 
Hailee Steinfeld
]
M.W.A. Music
This is unbelievable
This is the lobby
Oh
Welcome to Spider Society",3 stars,0.45655810832977295,145.819,11,-6.206,0
Metro Boomin,"Am I Dreaming (Metro Boomin & A$AP Rocky, Roisee)",[Verse 1: A$AP Rocky],"Uh, wakin' up, feelin' like the thankful one
Count up my ones, lacin' up my favorite 1s
One-of-a-kind, one of one, the only one
Got one shot and one chance to take it once
Kiss my mama on the forehead, 'forе I get the code rеd
'Cause I was born, bred to go in, toast ready
Swing by 410, beef patty, cornbread
In the concrete jungle, where my home is
All get focused, all raise your toastes
The nickname: Mr. Keen-To-Do-the-Mostest
I was livin' down bad in my folks' crib
Now I'm laughin' to the bank and the joke is
Did more things than folks did, or folks get
We been gettin' this fly since some poor kids
My rich friends and my broke friends coexist
They love to mix, and we know what it is",1 star,0.4218858480453491,90.061,9,-7.777,0
Metro Boomin,"Am I Dreaming (Metro Boomin & A$AP Rocky, Roisee)",[Chorus: Roisee],"Not done fightin' (Fightin')
I don't feel I've lost (Feel I've)
Am I dreamin'? (Dreamin')
Is there more like us?
 (More like)
Got me feelin' (Feelin')
Like it's all too much
I feel beaten (Beaten)
But I can't give up (Can't give)
I'm still fightin'
I don't feel I've lost
Am I dreamin'?
Is there more like us?
Got me feelin'
Like it's all too much
I feel beaten
But I can't give up (Can't give)",1 star,0.5853896737098694,90.061,9,-7.777,0
Metro Boomin,"Am I Dreaming (Metro Boomin & A$AP Rocky, Roisee)",[Verse 2: Roisee],"I can't find it in myself
To just walk away
I can't find it in myself
To lose everything
Feel everyone's against me, don't
Want me to be great
Things might look bad, not afraid
To look death in the face
I'm good now (Now, now)
Who's really bad?
I choose me now (Now, now)
What's wrong with that?
Wish you could see me now, now
Mmm, who had my back?
Ain't belong, no love lost
Good always will win",1 star,0.6288233399391174,90.061,9,-7.777,0
Metro Boomin,"Am I Dreaming (Metro Boomin & A$AP Rocky, Roisee)",[Outro: Roisee],"Up
Can't give, can't give
Up
Can't give, can't give
Up
Can't give, can't give
Up
Can't give up",1 star,0.8607653975486755,90.061,9,-7.777,0
Katy Perry,Harleys In Hawaii,[Verse 1],"Boy, tell me, can you take my breath away?
Cruisin' down a heart-shaped highway
Got you swervin' lane-to-lane, don't hit the brakes
'Cause I'm feelin' so safe",1 star,0.48611339926719666,140.092,10,-6.207,0
Katy Perry,Harleys In Hawaii,[Pre-Chorus],"I'll be your baby, on a Sunday
Oh, why don't we get out of town? (Why don't we get out of town?)
Call me your baby, catch the same wave
Oh, no, no, there's no slowin' down (Let's go)",1 star,0.743499755859375,140.092,10,-6.207,0
Katy Perry,Harleys In Hawaii,[Chorus],"You and I...
You and I, I
Ridin' Harleys in Hawaii-i-i
I'm on the back, I'm holdin' tight, I
Want you to take me for a ri-ide, ride (Oh)
When I hula-hula, hula
So good, you'll take me to the jeweler-jeweler, jeweler (Jeweler)
There's pink and purple in the sky-y-y
We're ridin' Harleys in Hawaii-i-i",5 stars,0.3234315812587738,140.092,10,-6.207,0
Katy Perry,Harleys In Hawaii,[Verse 2],"Let me run my fingers through your salty hair
Go ahead, explore the island
Vibes so real that you can feel it in the air
I'm revvin' up your engine",1 star,0.22431114315986633,140.092,10,-6.207,0
Katy Perry,Harleys In Hawaii,[Bridge],"(Ah-ooh)
No, no
(Ooh)",1 star,0.3628840148448944,140.092,10,-6.207,0
Katy Perry,Harleys In Hawaii,[Outro],"I'll be your baby, on a Sunday (Ah-ooh)
Oh woah
We're ridin' Harleys in Hawaii-i
Call me your baby, catch the same wave (Ooh)
Oh woah
We're ridin' Harleys in Hawaii-i",1 star,0.6460669040679932,140.092,10,-6.207,0
Beach House,Lemon Glow,[Verse 1],"Read my fortune too
Tell me what you see
Cross it like a T
It's all the same to me
This game I play
I do it every day
Then promise I'll be fine
Bear it every time",5 stars,0.6117717623710632,148.427,0,-7.924,1
Beach House,Lemon Glow,[Refrain],"When you turn the lights down low
Lemon color, honey glow",3 stars,0.2851940393447876,148.427,0,-7.924,1
Beach House,Lemon Glow,[Verse 2],"See this state I'm in
Is crawling in my skin
Fevers took me back
And turned me inside out",1 star,0.5330925583839417,148.427,0,-7.924,1
Beach House,Lemon Glow,[Chorus],"It's what you do
This pulls me through
I come alive
You stay all night
It's what you do
This pulls me through
I come alive
You stay all night",5 stars,0.38327911496162415,148.427,0,-7.924,1
Beach House,Lemon Glow,[Bridge],"You feel it coming right through you
The color of your mind
The color of your mind
The color of your mind
You feel it coming right through you (You feel it coming right through you)
It's on the other side
It doesn't have to be this way (Doesn't have to be this way)
The color of your mind",1 star,0.4236253798007965,148.427,0,-7.924,1
Beach House,Lemon Glow,[Outro],"Candy-colored misery
The color of your mind",1 star,0.5729665756225586,148.427,0,-7.924,1
Grimes,4ÆM,[Intro],"O—
Aphrodite
I wrote your constellation
Into the sky
S-s-s-s-s-sa
Suns at night",5 stars,0.37429770827293396,93.017,7,-4.371,0
Grimes,4ÆM,[Chorus],"I'm out late at 4 AM (4 AM)
He says, ""How's the weather, baby? How've you been?"" (How you've been?)
You're gonna get sick, you don't know when
I never doubt it at 4 AM (Doubt it, 4 AM)
I'm out late at 4 AM (Doubt it)
He says, ""How's the weather, baby? How've you been?"" (How you've been?)
You're gonna get sick (Falling down again), you don't know when
I never doubt it at 4 AM (4 AM)",1 star,0.4167879521846771,93.017,7,-4.371,0
Grimes,4ÆM,[Post-Chorus],"Na-na-na, na-na-na, na-na-na, na-na-na, ah
Na-na-na, na-na-na, na-na-na, na-na-na, ah
4 AM, 4 AM
Falling down again",1 star,0.41878271102905273,93.017,7,-4.371,0
Grimes,4ÆM,[Bridge],"Aphrodite
I wrote your constellation
Into the sky, ooh
S-s-s-s-s-sa
Suns at night",5 stars,0.28976619243621826,93.017,7,-4.371,0
Grimes,4ÆM,[Outro],"4 AM, 4 AM, 4 AM, 4 AM
4 AM, 4 AM, 4 AM, 4 AM
4 AM, 4 AM, falling down again
4 AM, 4 AM, falling down again
I'm out late at 4 AM
4 AM, 4 AM, out late at 4 AM
I'm out late at 4 AM
4 AM, 4 AM, 4 AM
I'm out late at 4 AM, oh, oh
Falling down again
Falling down again
Oh",1 star,0.5704189538955688,93.017,7,-4.371,0
Hailee Steinfeld,Coast (feat. Anderson .Paak),[Intro: Anderson .Paak],Coast,4 stars,0.26212647557258606,111.988,1,-5.153,0
Hailee Steinfeld,Coast (feat. Anderson .Paak),[Verse 1: Hailee Steinfeld],"You're the wave upon my ocean
Poundin' rhythm and motion
It's a full moon kind of night, yeah
I don't wanna go home yet
You can question my devotion
Wear my heart on my shoulder
Just relax and let the riptide pull you close
[Chorus: Hailee Steinfeld & 
Anderson .Paak
]
(Ah)
Baby, all I wanna do is coast (
Coast
)
With you (
You
)
Energy, the body flows
(Ah, 
hey, hey
)
Baby, all I wanna do is coast (
Coast
)
With you (
You
)
Frequency of all we know (
Yeah
)",1 star,0.2870742380619049,111.988,1,-5.153,0
Hailee Steinfeld,Coast (feat. Anderson .Paak),[Verse 2: Anderson .Paak],"Feelin' like I caught a wave with ya
I've been dealin' with a lot of changes
And all the people that I like to hang with
They all been sayin' that I ain't the same
Listen, I been chillin' with you for a couple days
If you ain't afraid, me and you should rage (Rage)
In the Sun rays (Rays), come on out the cage (Cage)
Don't wanna tame, live it your way (Ayy)
Body go for days (Days), got me in a daze (Daze)
Parties in L.A. (A) feel like holidays
Hit the PCH and we on our way
To a place I was born and raised
You live on the screen and the stage
I wanna fit in between your legs
Let's pick a day, everything could wait
Words can't relay, but it's givin' fate
[Chorus: Hailee Steinfeld & 
Anderson .Paak
]
(Ah)
Baby, all I wanna do is coast (
Coast
)
With you (
You
)
Energy, the body flows
(Ah, 
hey, hey
)
Baby, all I wanna do is coast (
Coast
)
With you (
You
)
Frequency of all we know (
Coast
)
[Post-Chorus: Hailee Steinfeld & 
Anderson .Paak
]
'Cause nothin' feels as real when we're connected (
Coast
)
Relax and let the riptide pull you close
(Ah)
Baby, all I wanna do is coast (
Coast
)
With you (
You
)
Frequency of all we know
[Bridge: Hailee Steinfeld & 
Anderson .Paak
]
The stars come down, you drown 'em out
I'm sinkin' deeper into you
I breathe you in, I breathe you out
I'm sinkin' deeper into (
Hey
)
[Chorus: Hailee Steinfeld & 
Anderson .Paak
]
(Ah)
Baby, all I wanna do is coast (
Coast
)
With you (
With you
)
Energy, the body flows (
We could cruise if the mood's right
)
(Ah, 
catch a wave in the moonlight
)
Baby, all I wanna do is coast (
Coast
)
With you (
With you
)
Frequency of all we know (
Coast
)
[Post-Chorus: Hailee Steinfeld & 
Anderson .Paak
]
'Cause nothin' feels as real when we're connected (
Coast
)
Relax and let the riptide pull you close
(Ah)
Baby, all I wanna do is coast (
Coast
)
With you (
With you
)
Frequency of all we know",1 star,0.617547869682312,111.988,1,-5.153,0
Don Toliver,"Givin’ Up (Not The One) (Don Toliver & 21 Savage, 2 Chainz)",[Intro: Oscar Isaac],"But I'm not like the others
I don't always like what I have to do 
(
Honorable C.N.O.T.E.
)
But I know I have to be the one to do it
I've given up too much to stop now",1 star,0.35869479179382324,109.066,2,-6.929,1
Don Toliver,"Givin’ Up (Not The One) (Don Toliver & 21 Savage, 2 Chainz)",[Chorus: Don Toliver],"I can't be the one here givin' up
I'm not the one here givin' up (No)
Time heals all, but I can't feel what it was
If you were me, you wouldn't give up
I'm not the one here givin' up (I'm not the one here givin' up)
I'm not the one here givin' up (I'm not the one here givin' up)
I'm not the one here givin' up (I'm not the one here givin' up)
I'm not the one here givin' up (I'm not the one here givin' up)",1 star,0.8125681281089783,109.066,2,-6.929,1
Don Toliver,"Givin’ Up (Not The One) (Don Toliver & 21 Savage, 2 Chainz)",[Verse 1: 21 Savage],"Woah, woah
Every obstacle I overcame
Pushed through it, I ain't pointin' blame
Kept my focus
Every time they tried to hold me back I broke up out they chains
Reached the top and still remained the same
Hit the bottom, get up, no complain
Walk on the stage and they yell my name
They doubt me, but I always do my thing
'Cause they count on me (21)
I got a family to feed (21)
Duckin' the envy and greed (On God)
Street smart, but I still read (On God)
Give birth to heroes, I breed (21)
I smell a win and get tea (21)
Let down the top, feel the breeze (Straight up)
How you gon' give up on me? (On God)
How you just give up on we? (21)
I'd never quit, though
Got a house now, I started with a brick, though
 (Facts)
Say you hungry, all you wanna do is sit, though (Facts)
I'm a leader, I'll show you how to fish, though (21)
If you want it, there's some things you gon' miss, though (21)
I got goals everybody ain't built for (21)
I ain't stoppin' 'til I get what I'm here for (On God)",1 star,0.6435267329216003,109.066,2,-6.929,1
Don Toliver,"Givin’ Up (Not The One) (Don Toliver & 21 Savage, 2 Chainz)",[Verse 2: 2 Chainz],"Yeah, 2 Chainz
Love me or love me not, link at the gamma spot
Up front, we work, that was a hand-me-down
I wasn't stunned, I'll make 'em stand around
I got a stick with a bandana 'round (Ah)
Never gave up on me, I own your favorite OG
Make your baby OD when she on me
Told him, ""In my time,"" just so you know I ain't lyin'
I bought my whole clique, some new Rollies
Alone, never lonely
Rock with the real, never phony
Do 24 like I'm Kobe
My superhero, was goated
It was the street that had molded me
I got a caught in a web (Web)
I got new thoughts on the head
'Member the floor was the bed
You know I heard what you said
Now when I'm droppin' the top
Don't let that go over your head
[Chorus: Don Toliver & 
2 Chainz
]
I can't be the one here givin' up 
(
Yeah, Toni
)
I'm not the one here givin' up (No)
Time heals all, but I can't feel what it was
If you were me, you wouldn't give up (
Mmm
)
I'm not the one here givin' up (I'm not the one here givin' up)
I'm not the one here givin' up (I'm not the one here givin' up)
I'm not the one here givin' up (
True
, I'm not the one here givin' up)
I'm not the one here givin' up (I'm not the one here givin' up, 
tell 'em
)
[Outro: Don Toliver & 
Oscar Issac
]
Fair enough
Is part of your life (Is part of your life)
I see you runnin' out of time
Is part of your life (Is part of your life)
Being Spider-Man is a sacrifice
That's the job, that's what you signed up for",1 star,0.6396982669830322,109.066,2,-6.929,1
Farinas,You Get Me So High,[Intro],"You get me so high
I forget who I am
And as time goes by
I need you
I need you to stay
You get me so high
I forget who I am
And as time goes by
I need you
I need you to stay
Oh - oh -oh",1 star,0.46591269969940186,120.17,11,-3.136,1
Farinas,You Get Me So High,[Verse 1],"I wish we could live forever
Cuz' I think I missed my last chance
I ain't been sleeping no better
So ima drink till I can't stand",1 star,0.6468541622161865,120.17,11,-3.136,1
Farinas,You Get Me So High,[Chorus],"You told me no need to get up, the weather was fine
But",4 stars,0.35859864950180054,120.17,11,-3.136,1
Farinas,You Get Me So High,[?],"Smile lookin' white, smile lookin' fine
Was caught in a spiral, now I realign
Floatin' on a spiral
And I'll win this fight
Baby, I dont know",1 star,0.33054298162460327,120.17,11,-3.136,1
Farinas,You Get Me So High,[Outro],"Im doin' fine
Im doin' fine
Im doin' fine
Im doin'
Im doin'
You get me so high
I forget who I am
And as time goes by
I need you
I need you to stay
You get me so high
I forget who I am
And as time goes by
I need you
I need you to stay
You get me so high
I forget who I am
And as time goes by
I need you
I need you to stay
Oh - oh- oh",4 stars,0.36367613077163696,120.17,11,-3.136,1
SEB,loving u is harder,[Verse 1],"Every single day I'm catching feelings
For a different you
I'ma stain my sweater
'Cause I've never been invincible
I'ma tell the truth
But baby you can't catch an attitude
We've been living larger than the stars
But we're miserable",1 star,0.6852983236312866,80.039,8,-6.622,0
SEB,loving u is harder,[Pre-Chorus],"How you getting mad
When you the only one who got caught?
How am I taking all the blame
When it wasn't my fault?
I'm the who's dropping
Them tears on the asphalt
I'm the one who drove all the way here
Now you can't talk",1 star,0.9298523664474487,80.039,8,-6.622,0
SEB,loving u is harder,[Chorus],"Loving you is harder than I thought
You got a reputation breaking hearts
Guess I should've saw this from the start
A pretty face, you such a work of art
Loving you is harder than I thought
You got a reputation breaking hearts
Guess I should've saw this from the start
A pretty face, you such a work of art",3 stars,0.27004575729370117,80.039,8,-6.622,0
SEB,loving u is harder,[Verse 2],"I been here for a minute
I know you independent
You on your own time
You tried to squeeze me in it
And if you really cared
Maybe you'd be really there
You said I made you do it
That ain't really fair",1 star,0.38544562458992004,80.039,8,-6.622,0
SEB,loving u is harder,[Bridge],"You tryna fall in love with somebody new, new, new
Tryna to forget about me this afternoon, noon, noon
I hope that your petty wishes come true, true, true
Even when it doesn't I'ma come through, through, through, through",1 star,0.6362059116363525,80.039,8,-6.622,0
SEB,loving u is harder,[Instrumental Break],,Neutral,0.0,80.039,8,-6.622,0
NEZZA,Poison,[Verse 1],"Tell me baby
Is this what you want
Feel you starin', your heartbeat speedin' up
If you come closer might just risk it all
Tell me baby, yeah",1 star,0.25136590003967285,96.021,1,-4.914,1
NEZZA,Poison,[Pre-Chorus],"You try and play it cool (Yeah, yeah)
But I got the moves
Keep you comin'
Beggin' me for more (Yeah, yeah)
I guess you might be my next victim",1 star,0.43621325492858887,96.021,1,-4.914,1
NEZZA,Poison,[Chorus],"I got you right where
Right where I want
I’m in your nightmares
Still feel me breathin'
When I’m not there
You don’t deserve it
But I’ll give it, I’ll give it to you",5 stars,0.4775265157222748,96.021,1,-4.914,1
NEZZA,Poison,[Verse 2],"Boy, I know that
What you want I got it
One drop is enough
My love is poison
Lick it up, lick it up
That’s the antidote
Give it up, give it up
Cause one drop is enough
My love is poison",1 star,0.6499404907226562,96.021,1,-4.914,1
NEZZA,Poison,[Bridge],"Give you that poison
Running all through your body
Killing you slowly
And I’m just getting started
I got what you need, right now
Bow down to a queen, right now
Yeah I got what you need, right now
Bow down to a queen, right now
I'm your favorite angel
With my devil tendencies
On your lips you get to keep a little taste of me",5 stars,0.3957480788230896,96.021,1,-4.914,1
NEZZA,Poison,[Outro],"Give you that poison
Running all through your body
Killing you slowly
And I’m just getting started, yeah",1 star,0.4442652761936188,96.021,1,-4.914,1
Joji,Run,[Verse 1],"I fell for your magic, I tasted your skin
And though this is tragic, at least I found the end
I witnessed your madness, you shed light on my sins
And if we share in this sadness, then where have you been?",1 star,0.5549073815345764,157.919,7,-3.954,1
Joji,Run,[Chorus],"I know you're not in love like you used to be
Guess I'm not the one, like you used to think
So you'll just run
I know that I'm stuck in this misery
Guess I'm not enough, like you used to think
So I'll just run",1 star,0.6580890417098999,157.919,7,-3.954,1
Joji,Run,[Verse 2],"You bathe in your victory
You blew out on my fuse
And if I took on the planet
Will I pay my dues?
Your love was a mystery
Yeah, my love is a fool
And I traveled the country just to get to you",1 star,0.538807213306427,157.919,7,-3.954,1
Joji,Run,[Outro],"And I traveled the country
And I traveled the country just to get to you
I know you’re not in love
I know you’re not in love
I know you're not in love",5 stars,0.5654842853546143,157.919,7,-3.954,1
Metro Boomin,Niagara Falls (Foot or 2) [with Travis Scott & 21 Savage],[Chorus: Travis Scott],"Ratchet bitches wanted Frenchy's, not Philippe (Ah)
That's the type to put me in my mood (Yeah)
She know that I'm mobbin', she come cool for me (Ah, ah)
She know how to put me in my groove (Yeah)
I know it's a lot that you can learn from me (Ooh)
It's just one thing that you gotta prove (Ah, ah)
If you gotta walk, would you still ride for me? (Ah, ah)
I might need a extra foot or two (Ah, ah, oh)
Gotta keep my distance, they surroundin' me (Ooh)
I might need a extra foot or two (Ooh)
They might have to go and build a house for me (Ooh)
I might need a extra foot or— (Ooh)",1 star,0.2764569818973541,87.975,2,-5.117,1
Metro Boomin,Niagara Falls (Foot or 2) [with Travis Scott & 21 Savage],[Verse 2: Travis Scott],"We done did so much around the law
Stay up to forget 'bout what I saw
Powers keep increasin' by the bar
Shit don't make you sleepy after all
Shoppin' in my closet, not the mall
Openin' my mouth, a disco ball
I extend the marble on the wall
I been into designin' it all, all, all
Water down her eyes, 
Niagara Falls
Got too many numbers; who to call?
Made too many ways for you to cross
Now we lookin' down and then we 
ball, ball, ball",1 star,0.46731624007225037,87.975,2,-5.117,1
Metro Boomin,Niagara Falls (Foot or 2) [with Travis Scott & 21 Savage],[Outro: Morgan Freeman],"Villains don't perceive themselves as wrong
And all heroes do not wear capes
Villains are made, not born
Most times, the villain and the hero's beginnings, unlike their endings, take nearly identical shape and form",1 star,0.4481849670410156,87.975,2,-5.117,1
Tory Lanez,Sorry 4 What? // LV BELT,"[Part I: ""Sorry 4 What?""]",,Neutral,0.0,126.0,1,-7.841,1
Tory Lanez,Sorry 4 What? // LV BELT,[Intro],"I'm not tryna be here for a long time
Just, just a good, good time
I got a lot of shit weighin' on my mind
Weighin' on my mind",4 stars,0.34058326482772827,126.0,1,-7.841,1
Tory Lanez,Sorry 4 What? // LV BELT,[Verse],"I, I've had way too much to drink, you know, I
1942, it ain't on me, sing to five
Ex callin' up my phone, fuckin' up the vibe
Tonight's not the night, tonight's not the—
Yeah (Yeah), fuck that bitch, yeah (Uh)
Hop on the couch, yeah (Yeah), take me a flick, yeah (Uh)
Louis V belt, yeah (Yeah), Louis V belt, yeah (Uh)
Fuck that bitch, yeah (Yeah)
Hop on the couch, yeah (Yeah), take me a flick (Woah), yeah (Yeah)
Louis V belt, yeah (Oh, oh, oh), Louis V belt (Louis V), yeah
Louis V belt, yeah (Louis V), Louis V belt (Louis V), yeah (Louis V)",1 star,0.4286258816719055,126.0,1,-7.841,1
Tory Lanez,Sorry 4 What? // LV BELT,"[Part II: ""LV BELT""]",,Neutral,0.0,126.0,1,-7.841,1
Swedish House Mafia,Heaven Takes You Home (feat. Connie Constance) - Alternative Mix,[Chorus],"When Heaven takes you home
And you're at the gates alone
If the grass isn't greener
Come back and check I'm still breathin'
When Heaven takes you home
And you're untouchable
Tell 'em how you back flip through tragic
Show 'em how to struggle, make magic",1 star,0.33914944529533386,120.003,0,-5.369,0
Swedish House Mafia,Heaven Takes You Home (feat. Connie Constance) - Alternative Mix,[Verse 1],"There's nothin' wrong with you
You're perfect, you're cool
You took the best parts of you
Show me what love can do",5 stars,0.8592357039451599,120.003,0,-5.369,0
Swedish House Mafia,Heaven Takes You Home (feat. Connie Constance) - Alternative Mix,[Drop],"Make me small
So I can fit in your pockets when you go",3 stars,0.3398841917514801,120.003,0,-5.369,0
Swedish House Mafia,Heaven Takes You Home (feat. Connie Constance) - Alternative Mix,[Verse 2],"There's nothin' wrong with you
You're perfect, you're cool
You took the best parts of you
Show me what love can do",5 stars,0.8592357039451599,120.003,0,-5.369,0
Swedish House Mafia,Heaven Takes You Home (feat. Connie Constance) - Alternative Mix,[Outro],"You showed me, you showed me what love can do
You showed me, you showed me what love can do
You showed me, you showed me what love can do
You showed me, you showed me what love can do
(Make magic, make magic, make magic, make magic)",5 stars,0.4907236695289612,120.003,0,-5.369,0
PALASTIC,Caught in a Dream,[Songtext zu „Caught In A Dream“],,Neutral,0.0,120.007,9,-10.567,1
PALASTIC,Caught in a Dream,[Verse 1],"You freed my heart and
Embrace my soul
No one's ever done so
Without your presence, without your hope
The right places feel so wrong
They want me high, but I feel so low
And only you can change that
They miss my smile but I can't let go
I need you in my life, babe",1 star,0.7016280889511108,120.007,9,-10.567,1
PALASTIC,Caught in a Dream,[Chorus],"I feel cold and our hate caught in a dream when I'm without you
Stretched out on the ground
Leave me here 'cause I've found my lust without you",1 star,0.6736321449279785,120.007,9,-10.567,1
PALASTIC,Caught in a Dream,[Verse 2],"You freed my heart and
Embrace my soul
No one's ever done so
Without your presence, without your hopе
The right places feel so wrong
They want mе high, but I feel so low
And only you can change that
They miss my smile but I can't let go
I need you in my life, babe",1 star,0.7615304589271545,120.007,9,-10.567,1
The Weeknd,A Lesser Man,[Verse 1],"What you don't even know
I'm a deadbeat man, never know when to fold
Spent a lot for your soul
You gon' make that back, I'ma take what I own
Far away from my home
In this hot-ass town, but my blood's still cold and
Better let them know",1 star,0.5796170830726624,140.041,9,-8.464,0
The Weeknd,A Lesser Man,[Pre-Chorus],"Don't leave until you make sure they pay you
Pay you in cash
I don't do favors
I don't do that
You don't want to see me
See me get mad
No matter how bad you
You think I am, am",1 star,0.7555280327796936,140.041,9,-8.464,0
The Weeknd,A Lesser Man,[Chorus],"I'm a lesser man, a lesser man
A lesser man than you think I am
You think you know but you have no idea
I'm a lesser man, you're the best of them
Fuck the rest of them
I'm a lesser man, ah
Ah, than you know",1 star,0.47933724522590637,140.041,9,-8.464,0
The Weeknd,A Lesser Man,[Verse 2],"Show the world what I know
How you work that tongue to collect thеir souls and
Seen you do it before
Make them fall in love, make them beg for more and
You can put on a show
You're my one top star, you're my bottom girl and
Before you kiss 'em and go",5 stars,0.5153017640113831,140.041,9,-8.464,0
The Weeknd,A Lesser Man,[Post-Chorus],"A lesser man than you think I am
A lesser man than you think I am, I am, am
I think you should know, darlin'
Ah",3 stars,0.2757119834423065,140.041,9,-8.464,0
The Weeknd,A Lesser Man,[Instrumental Outro],,Neutral,0.0,140.041,9,-8.464,0
The Weeknd,Take Me Back,[Verse 1],"I've been manipulated a hundred times, but
None of them felt so soft and kind, and
Hell is a place for what we tried, but
Never felt so wrong in my mind, and
Never understood why 
Mama cried
, and
Could it be because our secret's hiding?
I always thought someday you'd find us, but
Waiting for you is like slowly dying",1 star,0.7821606397628784,118.024,2,-9.28,1
The Weeknd,Take Me Back,[Pre-Chorus],"'Cause it keeps me warm
Just hold me close, I'll never let you go
'Cause now my blood is cold
I'm waiting for the day you call my phone",1 star,0.44313955307006836,118.024,2,-9.28,1
The Weeknd,Take Me Back,[Chorus],"Take me back, take me back
Take me back
Take me back, take me back
Take me back",1 star,0.5779902338981628,118.024,2,-9.28,1
The Weeknd,Take Me Back,[Post-Chorus],"All of me, take all of me
All of me, all of me
Take me back, take me back
Take me back",1 star,0.5914104580879211,118.024,2,-9.28,1
The Weeknd,Take Me Back,[Verse 2],"Where do we go from here?
Hold my heart and set me free
Where do we go from here?
Kiss me with each melody
Someone I used to fear
'Cause I loved your forbidden touch
The thought of you cut so deep
So I'll open up my scars",1 star,0.736521303653717,118.024,2,-9.28,1
Yung Lean,Bliss,[Chorus: FKA twigs],"Oh, at night, I pray to God you're good for me
I want your bliss on bliss, a little company
I only want it when it feels like this
I only wanna feel the bliss on bliss (Bliss on bliss)",5 stars,0.6630370616912842,126.66,5,-5.271,0
